,Country Name,Country Code,Death rate,gdp,population % 0-14,population % over 65,population % 15-65
89,Guyana,GUY,9.987,9998.54431136155,28.7127734545414,6.16455807906613,65.1226684663925
90,High income,HIC,10.0207542950942,48351.0720660842,16.2176343101693,18.9246768542417,64.857688835589
91,"Hong Kong SAR, China",HKG,6.9,49764.793115622,12.1736732759554,19.6032705508389,68.2230561732057
92,Honduras,HND,5.608,2771.72261645247,30.5734517291718,4.19788379365142,65.2286644771768
93,Heavily indebted poor countries (HIPC),HPC,7.87810405711912,1043.67963008607,42.4576002240796,2.91596055018861,54.6264392257318
94,Croatia,HRV,16.2,17747.7892862107,14.1375330946467,21.9709169804801,63.8915499248732
95,Haiti,HTI,8.676,1823.74222440796,32.3581190032574,4.48978293994122,63.1520980568014
96,Hungary,HUN,16.1,18772.1411117581,14.553461837367,20.4198836102052,65.0266545524278
97,IBRD only,IBD,8.68127834354331,7275.45462599073,22.9294707370787,9.53606765125843,67.5344616116629
98,IDA & IBRD total,IBT,8.52921530661187,5712.35778982205,27.132460986728,7.97549223503797,64.8920467782341
99,IDA total,IDA,8.11567008606703,1461.61016032231,38.5627636086769,3.73140690239591,57.7058294889272
100,IDA blend,IDB,9.35167702385652,1842.03199304628,39.264829375038,3.58261161568839,57.1525590092736
101,Indonesia,IDN,10.065,4334.21598260314,25.4764856786637,6.77963147468845,67.7438828466478
102,IDA only,IDX,7.50535197934116,1273.74388066576,38.216096097175,3.80487935218287,57.9790245506421
103,India,IND,9.448,2238.12713873311,25.6875909789106,6.80246463023309,67.5099443908563
104,Ireland,IRL,6.6,100172.079253421,19.9131720159486,14.8290613545382,65.2577666295132
105,"Iran, Islamic Rep.",IRN,6.437,4084.20030479458,23.8111182704338,7.37506181870231,68.8138199108639
106,Iraq,IRQ,4.753,4770.83534274738,38.1209120290268,3.40982426387163,58.4692637071016
107,Iceland,ISL,6.3,68594.0081044426,18.6286740383707,14.9255403891072,66.4457855725222
108,Israel,ISR,5.4,52166.8121647134,28.1698188742344,11.93016810338,59.9000130223856
109,Italy,ITA,12.0,35770.0496120858,12.651839655956,23.6803772335534,63.6677831104906
110,Jamaica,JAM,8.797,5183.58110028848,20.2996115740226,7.23605396551855,72.4643344604589
111,Jordan,JOR,3.868,4046.93146710672,32.6090779494859,3.72360214391865,63.6673199065954
112,Japan,JPN,11.7,39827.1267678179,11.7739664230637,29.7870899106731,58.4389436662632
113,Kazakhstan,KAZ,9.61,10373.7897924367,29.5326058851824,7.94971084650974,62.5176832683079
114,Kenya,KEN,8.056,2069.66113651418,38.3951556527578,2.84377047306725,58.7610738741749
115,Kyrgyz Republic,KGZ,5.8,1306.17799234979,34.4645818267829,4.38525196340818,61.150166209809
116,Cambodia,KHM,6.838,1625.2350215138,29.299331573073,5.53219121065203,65.168477216275
117,Kiribati,KIR,6.236,1766.14394497188,36.1709887176622,3.7428030479383,60.0862082343995
118,St. Kitts and Nevis,KNA,10.181,18082.6879898426,19.7735603331478,9.6572946971527,70.5691449696995
119,"Korea, Rep.",KOR,6.2,34997.7816427848,11.8923557199027,16.6507647220471,71.4568795580502
120,Kuwait,KWT,2.906,32186.7654076734,21.1201276012832,4.45765690049726,74.4222154982196
121,Latin America & Caribbean (excluding high income),LAC,8.46460206506584,7804.44821172299,23.5761861028077,8.77551345427963,67.6483004429127
122,Lao PDR,LAO,6.613,2535.62343427332,31.0167362340292,4.3571783787533,64.6260853872175
123,Lebanon,LBN,8.271,4136.14657516013,27.6183785413341,9.62209915154424,62.7595223071216
124,Liberia,LBR,8.838,675.66318584916,41.0124993850386,3.34093237870145,55.6465682362599
125,Libya,LBY,6.018,5908.9513231651,28.8562445167437,4.82233321658486,66.3214222666714
126,St. Lucia,LCA,10.299,9414.13774072652,18.2937520699799,9.07896677734391,72.6272811526762
127,Latin America & Caribbean,LCN,8.42724667880345,8413.26011713122,23.5538945642746,8.98389440654532,67.4622110291801
128,Least developed countries: UN classification,LDC,7.60189255326166,1151.78183621485,38.9763352314457,3.62543820002507,57.3982265685292
129,Low income,LIC,7.96338277301322,682.78266910265,42.0629126095177,3.16714552527864,54.7699418652037
130,Liechtenstein,LIE,6.9,184083.321373984,14.5480859129856,18.8591042405769,66.5928098464376
131,Sri Lanka,LKA,7.36,3994.2469579056,23.2146568660107,11.1566474760845,65.6286956579049
132,Lower middle income,LMC,8.6511455197051,2404.55179404135,29.9120066950548,5.92018551350306,64.1678077914421
133,Low & middle income,LMY,8.48313610694697,5520.31844976608,27.2241933552562,7.87654267587623,64.8992639688676
134,Lesotho,LSO,14.186,1040.30862270774,34.0985980654008,4.20782005514465,61.6935818794545
135,Late-demographic dividend,LTE,8.20784081204781,11554.2868836793,18.699581950745,12.4637150376836,68.8367030115714
136,Lithuania,LTU,17.0,23712.5357765275,15.1826359279716,20.5900058152251,64.2273582568033
137,Luxembourg,LUX,7.0,133590.146975586,15.9137585031619,14.7450967510844,69.3411447457537
138,Latvia,LVA,18.4,21080.1774491839,15.626395804728,21.6149417344079,62.7586624608641
139,"Macao SAR, China",MAC,4.111,43873.4171613356,14.6135999196047,12.3214590005636,73.0649410798317
140,Morocco,MAR,6.17,3795.38696289063,26.8525314137283,7.42492340415013,65.7225451821216
141,Moldova,MDA,16.36,5235.63604416292,19.8060170703541,13.6061118929521,66.5878710366939
142,Madagascar,MDG,7.104,503.352081144811,39.3979748511641,3.30005003345506,57.3019751153809
143,Maldives,MDV,3.02,10366.2567800183,21.7181649511226,4.54389859192743,73.73793645695
144,Middle East & North Africa,MEA,5.54546687215651,7694.85516864621,30.0661152670888,5.31484613170106,64.6190386012101
145,Mexico,MEX,9.406,10045.676371041,24.9531348918147,8.1336389847111,66.9132261234742
146,Marshall Islands,MHL,7.556,6172.14506539834,33.1831153388823,4.26516052318668,62.551724137931
